ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID,Stage,LastUpdated
PENN-019,Timgad Cafe,"1300 Pennsylvania Ave NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,4.1,154,$,85,38.89360349731878,-77.02926874631972,+12022896444,hmfmuG-mWullRxxEKJq1bw,Not Started,
GTWN-015,Bourbon Steak,"2800 Pennsylvania Ave NW, Washington, DC, DC, 20007",Bar,Georgetown,4.0,965,$$$$,85,38.904477563605,-77.0578108098564,+12029442026,-ZDHvLrJPiDqkL8iD01V1A,Not Started,
GTWN-016,Compass Coffee,"1201 Wilson Blvd, Arlington, VA, 22209",Coffee,Georgetown,4.0,148,$$,85,38.89531,-77.071371,,Xd1lqD6DW1Ths3PiDZOoyg,Not Started,
GLOV-001,Open City At the National Cathedral,"3101 Wisconsin Ave NW, Washington, DC, DC, 20015",Coffee,Glover Park / Cathedral,3.8,165,$$,85,38.92981115096891,-77.07135502599509,+12029657670,eSymgsBHmJ4Pr37iUhzcQQ,Not Started,
DUP-038,Swingers Crazy Golf,"1330 19th St NW, Washington, DC, DC, 20036",Bar,Dupont Circle,4.6,913,$$,84,38.90871482301441,-77.04405149120134,+12029681080,K_GCqAHAuIrv4egknfXPgA,Not Started,
DUP-039,Taberna del Alabardero,"1776 I St NW, Washington, DC, DC, 20006",Wine Bar,Dupont Circle,3.8,666,$$$,84,38.90097970141569,-77.04142383154115,+12024292200,qvVZpFsQULU1R97rNKbPtA,Not Started,
DUP-040,Jack Rose Dining Saloon,"2007 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.8,868,$$$,84,38.91739,-77.0413,+12025887388,VX3yTxNj9hjur58ZFdj0jA,Not Started,
DUP-041,Mxdc Cocina Mexicana,"1610 14th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.5,888,$$,84,38.9115387,-77.03231834572797,+12023931900,6cGNrx8HkNdbqNY-nLXmyg,Not Started,
DUP-042,Mikko,"1636 R St NW, Washington, DC, DC, 20009",Cafe,Dupont Circle,4.4,195,$$,84,38.91241,-77.03797,+12025253919,94EgqS3QkCrDUtOGzvIrrA,Not Started,
DUP-043,Tatte Bakery & Cafe,"1634 I St NW, Washington, DC, DC, 20006",Coffee,Dupont Circle,4.3,136,$$,84,38.90124763268285,-77.03886612004283,+12029847077,KUnaHw4uVAarHnM5F06YHQ,Not Started,
DUP-044,Spot of Tea - Dupont Circle,"2101 P St NW, Washington, DC, DC, 20037",Coffee,Dupont Circle,4.7,115,$$,84,38.909786,-77.046866,+18445679632,iK21xOxLqycv71xeuBMPuQ,Not Started,
DUP-045,Bluestone Lane The Darcy,"1515 Rhode Island Ave NW, Washington, DC, DC, 20005",Coffee,Dupont Circle,3.9,129,,84,38.907868,-77.035532,+17183746858,HwCXs7tjIL0kOuLdvy1zTQ,Not Started,
DUP-046,Bluestone Lane - Logan Circle Café,"1367 R St NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,4.2,121,$$,84,38.9125855295955,-77.0311773,+17183746858,SWaWOdCXKeeiEleMGz5NHw,Not Started,
DUP-047,Compass Coffee,"849 18th St NW, Washington, DC, DC, 20006",Coffee,Dupont Circle,4.1,127,$,84,38.90104283047646,-77.04142889811735,,u-P3QcT0SsW6X9qeKPaf8w,Not Started,
DUP-048,La Colombe,"1346 Florida Ave NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,3.4,120,$$,84,38.9199028015137,-77.0311737060547,+12027957962,uxqJtL1oe2uehe83FuL_Ow,Not Started,
LOG-008,Tiger Fork,"922 N St NW Blagden Alley, Washington, DC, DC, 20001",Bar,Logan Circle,3.9,955,$$,84,38.90650206327124,-77.02480785055737,+12027331152,JRMBqM82xzMgDfAYRK9wSA,Not Started,
LOG-009,Tortino Restaurant,"1228 11th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,4.2,873,$$,84,38.906591,-77.027296,+17712329619,DBzIfEeZ9yKLF6n851DQsA,Not Started,
LOG-010,Yardbird,"901 New York Ave NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.8,860,$$$,84,38.902001750586145,-77.0258959538568,+12023332450,f6RUYzCeVfdZXFnKSq1Lng,Not Started,
LOG-011,The Dabney,"122 Blagden Aly NW, Washington, DC, DC, 20001",Bar,Logan Circle,4.3,891,$$$$,84,38.9063563388808,-77.0244961023773,+12022402660,DuV3x_27YsTJNjs5soujLQ,Not Started,
LOG-012,El Rey,"919 U St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,3.4,519,$$,84,38.9171363,-77.0248018,+12025066418,7w23Rk9NzOzIiDLfYr06QQ,Not Started,
14TH-006,Sankofa Video Books & Cafe,"2714 Georgia Ave NW, Washington, DC, DC, 20001",Cafe,14th Street Corridor,4.6,179,$,84,38.925561,-77.02315,+12022344755,Qw35fIYpmBTdFuaGWjw2gg,Not Started,
SHAW-003,Baan Siam,"425 I St NW, Washington, DC, DC, 20001",Bar,Shaw,4.5,696,$$,84,38.90147950746981,-77.01634228634687,+12025885889,iORMLvXAbFbe9xLDlT_C6g,Not Started,
COLH-008,Harrar Coffee & Roastery,"2904 Georgia Ave NW, Washington, DC, DC, 20001",Coffee,Columbia Heights,4.6,131,$,84,38.9273769324706,-77.0232442503307,+12022990101,yMjOd5wvmiUiyQuIn7WjEQ,Not Started,
HST-015,Copycat Co,"1110 H St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.3,815,$$,84,38.9004517,-76.9910202,+12022411952,JIQovrnYjGETxHQD6kAb0Q,Not Started,
HST-016,Bistro Cacao,"316 Massachusetts Ave NE, Washington, DC, DC, 20002",Bar,H Street NE,4.2,828,$$$,84,38.8944704296041,-77.00110386499308,+12025464737,eQlcG7GfMwJeiGELy_Xe0Q,Not Started,
HST-017,Union Kitchen,"538 3rd St NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.1,125,$$,84,38.89717,-77.00231,+12027927850,hw5ZsyATyF0Vd7xy6WqzQw,Not Started,
HST-018,Peregrine Espresso,"1309 5th St NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.0,116,$,84,38.9087806,-76.9979685,+12025435459,GIgPMcJsuUwIbXrGm-VBXg,Not Started,
CAPH-011,Barrel,"613 Pennsylvania Ave SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,4.3,956,$$,84,38.8851357980807,-76.9978595803566,+12025433623,RQN0Dj9tKLbzZG8ByY3N2A,Not Started,
CAPH-012,Acqua Al 2,"212 7th St SE, Washington, DC, DC, 20003",Wine Bar,Capitol Hill / Barracks Row,4.2,786,$$,84,38.88690559407774,-76.99585728913462,+12025254375,7pQkf1sCiZL42RGsUHDlLQ,Not Started,
PENN-020,Dirty Habit,"555 8th St NW, Washington, DC, DC, 20004",Bar,Penn Quarter / Chinatown,3.7,974,$$$,84,38.896972277973695,-77.02242938991759,+12024497095,VDezBOqn852wfl_cRiERsg,Not Started,
PENN-021,La Grande Boucherie,"699 14th St NW, Washington, DC, DC, 20005",Bar,Penn Quarter / Chinatown,4.3,808,$$$,84,38.89817,-77.03162,+17712084804,EStueerEiH5bNEVGAHMjLg,Not Started,
PENN-022,The Ministry,"601 New Jersey Ave NW, Washington, DC, DC, 20001",Wine Bar,Penn Quarter / Chinatown,4.3,132,$$,84,38.8978502,-77.011664,+12028133951,dwdOvTaaxjjoaFrx7IeQaw,Not Started,
PENN-023,Sculpture Garden Pavilion Cafe,"101-199 9th St NW, Washington, DC, DC, 20004",Cafe,Penn Quarter / Chinatown,3.4,187,$$,84,38.8912963362117,-77.0235422252446,+12022893360,CSMIDlfcNjetTIFppVHprw,Not Started,
GTWN-017,Compass Coffee,"1351 Wisconsin Ave NW, Washington, DC, DC, 20007",Coffee,Georgetown,4.2,129,$$,84,38.9079272113141,-77.0635198205313,+12028383193,HrOMrZeCGfClP-gSepo2-g,Not Started,
GLOV-002,Cactus Cantina,"3300 Wisconsin Ave NW, Washington, DC, DC, 20016",Bar,Glover Park / Cathedral,3.5,949,$$,84,38.93367559566664,-77.0726921,+12026867222,TKMysgfEmzoEXAT1A0-jIA,Not Started,
DUP-049,Kitchen Kocktails By Kevin Kelley,"1300 I St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.6,723,$$$$,83,38.901005,-77.03033,+12029986538,PNvHJd4SORav4Gv9kUVSJA,Not Started,
DUP-050,Cork Wine Bar And Market,"1805 14th St NW, Washington, DC, DC, 20009",Wine Bar,Dupont Circle,3.5,597,$$,83,38.91436,-77.03154,+12022652675,d0mhbSYwlhLjAhQaPSkcOw,Not Started,
DUP-051,Yerevan,"2204 18th St NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,4.6,90,$,83,38.91904458045658,-77.04174314896505,+12025165924,Ldm1tzHlw--JRGASgNSNVw,Not Started,
DUP-052,The Coffee Bar,"1200 17th St NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,4.1,109,$$,83,38.905979,-77.038866,+12022961090,SUlAlYRcMUVEgE_LEfB3jw,Not Started,
DUP-053,Gregorys Coffee,"1900 L St NW, Washington D.c, DC, 20036",Coffee,Dupont Circle,3.9,95,$,83,38.90349387308383,-77.04366954596327,+18772143705,BDKMgaUCbJ_7yu1qyFiseA,Not Started,
DUP-054,La Colombe,"1710 I St NW, Washington, DC, DC, 20006",Coffee,Dupont Circle,4.3,109,$,83,38.90119027315654,-77.04015745482744,+12028466823,xm5UxeazN3CwQiN8zaq14A,Not Started,
DUP-055,Gregorys Coffee,"1000 Vermont Ave NW, Washington D.c, DC, 20005",Coffee,Dupont Circle,4.0,105,$,83,38.902973973833326,-77.0339742,+18772129983,p42sf5YD-_0T_-wcUcdvLQ,Not Started,
LOG-013,All-Purpose Shaw,"1250 9th St NW, Washington, DC, DC, 20001",Wine Bar,Logan Circle,4.1,571,$$,83,38.906941,-77.024206,+12028496174,8GZ5cmYIgNoRkXnxUPqmgw,Not Started,
LOG-014,Union Kitchen,"1251 9th St NW, Washington, DC, DC, 20001",Coffee,Logan Circle,4.2,100,$$,83,38.9067618304296,-77.0236993143936,+12027927850,PW8qjRltPCk4zV0DeWZ-GQ,Not Started,
LOG-015,Deli Zique,"650 Massachusetts Ave NW, Washington, DC, DC, 20001",Coffee,Logan Circle,3.8,108,$,83,38.901534,-77.0215305,+12024080417,gOwVBdXhfW-HWUF0vrB6ZQ,Not Started,
LOG-016,Compass Coffee,"1921 8th St NW, Washington, DC, DC, 20001",Coffee,Logan Circle,4.0,97,$$,83,38.916256,-77.022773,+12028383139,2jukv5mDaPv0u94thK8JeQ,Not Started,
SHAW-004,Creative Grounds DC,"1822 North Capitol St Nw Washington Dc 20002, Washington, DC, DC, 20002",Coffee,Shaw,4.7,92,,83,38.91471,-77.00945,+12027302979,ceafVsi9pvBc2sp3Pc_S3g,Not Started,
SHAW-005,Chez Lily,"425 I St NW, Washington, DC, DC, 20001",Coffee,Shaw,4.1,101,,83,38.90146942706967,-77.01714902350017,+12027355137,-rzisxM53GvSDvo8Ka_lXw,Not Started,
SHAW-006,Sylvan Cafe & Restaurant ,"104 Rhode Island Ave NW, Washington, DC, DC, 20001",Bakery,Shaw,4.0,144,$,83,38.915319,-77.01261,+12026292040,drhLjlJEqHgCyHTV-4nTcQ,Not Started,
COLH-009,El Chucho,"3313 11th St NW, Washington, DC, DC, 20010",Bar,Columbia Heights,3.6,742,$$,83,38.931091,-77.027794,+12022903313,zTtHy3IVy-QgwAZanG4_Iw,Not Started,
HST-019,Junction Bistro Bar and Bakery,"238 Massachusetts Ave NE, Washington, DC, DC, 20002",Bar,H Street NE,4.2,107,$$,83,38.894935,-77.0022589,+12028005222,B562AP3CXTSroc_boiRUCw,Not Started,
HST-020,Wine & Butter Cafe & Market,"1023 E Capitol St SE, Washington, DC, DC, 20003",Coffee,H Street NE,4.2,101,,83,38.88953,-76.99171,+12023362109,Ohmy4oywYctSvEdm1fSzKg,Not Started,
HST-021,Blue Bottle Coffee - Union Market,"1250 4th St NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.1,101,$$,83,38.908168,-77.000179,+15106533394,ULWO0vfE9t0alUWrx9_F-g,Not Started,
CAPH-013,Ama,"885 New Jersey Ave SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,4.1,108,,83,38.88015,-77.00566,+12028302505,QC9ZnG9F7WeqnAKZ6XBNdA,Not Started,
CAPH-014,Gregorys Coffee,"1111 New Jersey Ave SE, Washington D.c, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.8,105,$$,83,38.87698839999999,-77.0044963,+18772202178,o6-Lf2yWHXNv62mslRfIOg,Not Started,
PENN-024,Ocean Prime,"1341 G St NW, Washington, DC, DC, 20005",Bar,Penn Quarter / Chinatown,4.3,789,$$$$,83,38.89857728095185,-77.03154355287552,+12023930313,6hKXwAz3--qrezFyK7wDRw,Not Started,
PENN-025,Tipsy Scoop,"675 I St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,4.3,90,$$,83,38.90104746029177,-77.02144683078389,+12025164182,WLbeL0t658oEoEaFo8njVw,Not Started,
PENN-026,Capital One Café,"732 7th St NW, Washington, DC, DC, 20001",Coffee,Penn Quarter / Chinatown,3.8,102,$$,83,38.89953301812446,-77.02215,+12023137005,31spgH5Y39pnxvO1FMwMnQ,Not Started,
GTWN-018,Peacock Cafe,"3251 Prospect St, Washington, DC, DC, 20007",Wine Bar,Georgetown,3.9,636,$$,83,38.9061995,-77.06431,+12026252740,aThCiF4M05ngSBGlz8qGeg,Not Started,
GTWN-019,L.A. Burdick Handmade Chocolates,"1319 Wisconsin Ave NW, Washington, DC, DC, 20007",Coffee,Georgetown,4.3,105,,83,38.90718,-77.06305,+12026183338,jNmiJp6Ci4mo37OMnU5WuA,Not Started,
GTWN-020,Capital One Café,"3150 M St NW, Washington, DC, DC, 20007",Coffee,Georgetown,4.2,92,,83,38.904992,-77.062633,+12027303840,OaWV78h-blB9-iFZm2W0MA,Not Started,
NOMA-001,Uptown Cafe,"131 M St NE, Washington, DC, DC, 20002",Coffee,NoMa / Union Market,3.6,93,$,83,38.905458,-77.005096,+12028423777,XTDcNGDsxvFDkTuHKyOIAA,Not Started,
NOMA-002,Sandwiches by Phillip,"77 K St NE, Washington, DC, DC, 20002",Coffee,NoMa / Union Market,3.4,95,$,83,38.9020385742188,-77.0063705444336,+12028982057,HCq4QL-p1EOkFYaJ4Y7CaA,Not Started,
NOMA-003,Crepe Lena,"40 Massachusetts Ave NE, Washington, DC, DC, 20002",Coffee,NoMa / Union Market,3.6,93,$,83,38.8977319663565,-77.0062738313353,+15713313926,GKUoWNBwulp8ZD6y2uEhbQ,Not Started,
DUP-056,Astoria DC,"1521 17th St NW, Washington, DC, DC, 20036",Bar,Dupont Circle,4.3,603,$$$,82,38.91052,-77.03813,,cHvf3L4NAklSE4j9agOkHQ,Not Started,
DUP-057,Residents Cafe & Bar,"1306 18th St NW, Washington, DC, DC, 20036",Bar,Dupont Circle,4.3,634,$$,82,38.90795,-77.04186,+12023734748,9yIWxgK6JJ9uo0ix9PDdIg,Not Started,
DUP-058,Thai Chef Street Food,"1712 Connecticut Ave NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.2,607,$$,82,38.91302,-77.04581,+12022345698,WTJ0tdc3_tsTmYABrfamqw,Not Started,
DUP-059,North Italia,"2112 Pennsylvania Ave NW, Washington, DC, DC, 20037",Bar,Dupont Circle,4.1,567,$$,82,38.90142,-77.04761,+12028038051,bdRDMuU5MsWkwP0w0R4pPQ,Not Started,
DUP-060,Colada Shop,"1900 N St NW, Washington, DC, DC, 20036",Bar,Dupont Circle,3.9,86,$$,82,38.907064,-77.043662,+12027732016,V4GyQTWNgIJSAGFKUn_0CA,Not Started,
DUP-061,Lucky Buns,"2000 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.0,632,$$,82,38.9170475222847,-77.0417802543844,+12025061713,FryMYKLij5RplQcfc7bnhA,Not Started,
DUP-062,Mazi,"1518 K St NW, Washington, DC, DC, 20005",Wine Bar,Dupont Circle,4.5,415,$$$,82,38.90213,-77.03544,+12029692858,rvAvfiL7kwTp5bR02lHegA,Not Started,
DUP-063,Dupont Italian Kitchen,"1637 17th St NW, Washington, DC, DC, 20009",Wine Bar,Dupont Circle,3.7,462,$$,82,38.91236,-77.0382599,+12023283222,-bEH3OOngPUCYRGJsnkkDQ,Not Started,
DUP-064,The Prime Rib,"2020 K St NW, Washington, DC, DC, 20006",Wine Bar,Dupont Circle,3.9,486,$$$$,82,38.902313950775486,-77.04580715608644,+12024668811,hf72YBo_ExrEqJnrZniyqQ,Not Started,
DUP-065,Pappe,"1317 14th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,4.0,570,$$$,82,38.90783,-77.03162,+12028888220,jj1vSlzf-G1_vTJJ6ftsAA,Not Started,
DUP-066,The Park at 14th,"920 14th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,3.8,1369,$$,82,38.90192164703521,-77.03227518745507,+12025500300,UToNAlfVve0b50dUs2uOWQ,Not Started,
DUP-067,RIS,"2275 L St NW, Washington, DC, DC, 20037",Bar,Dupont Circle,3.7,533,$$,82,38.90387399999999,-77.0499071,+12027302500,MQGFDN8oWFWGhZGgISG2bw,Not Started,
DUP-068,Ruth's Chris Steak House,"2001 K St NW, Washington, DC, DC, 20006",Wine Bar,Dupont Circle,3.6,454,$$$,82,38.90302956482276,-77.04517728725163,+12029185583,W-6JWToQHBvGUbfw6Y-THQ,Not Started,
DUP-069,Zeleno,"1605 Connecticut Ave NW, Washington, DC, DC, 20009",Cafe,Dupont Circle,4.3,113,$$,82,38.911483,-77.044128,+12026521524,1a9UjM6dz5cT9YEEThDYTw,Not Started,
DUP-070,Toastique,"1899 N St NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,4.1,72,$$,82,38.90744711,-77.04312035,+12025067169,u4HXgZsMtBzQDVRBFHHrmA,Not Started,
DUP-071,Compass Coffee,"1401 Eye St NW, Washington, DC, DC, 20005",Coffee,Dupont Circle,4.2,88,$$,82,38.901542,-77.032095,+12028383193,xkMMVwEuJ2dwATVnhCa24A,Not Started,
DUP-072,Tatte Bakery & Cafe,"2129 I St NW, Washington, DC, DC, 20037",Cafe,Dupont Circle,3.9,113,$$,82,38.90088,-77.04791,+12029847656,LiQvGBRSOdTdEx6fIA8k8A,Not Started,
LOG-017,Beau Thai,"1550 7th St NW, Washington, DC, DC, 20001",Wine Bar,Logan Circle,3.7,473,$$,82,38.9098422531166,-77.0220197018524,+12025365636,clV4TsDUa0WAUYChiDYxtQ,Not Started,
LOG-018,Oohh's & Aahh's,"1005 U St NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.4,1679,$$,82,38.91713587922594,-77.02623794736523,+12026677142,o2OElDpps0kcLjb32XW3ew,Not Started,
LOG-019,Sost,"1901 9th St NW, Washington, DC, DC, 20001",Coffee,Logan Circle,4.1,76,$$$,82,38.91583964992567,-77.0237477,+12025195522,VI8qftqpSBnzJOwuZt_KLA,Not Started,
LOG-020,Takoda,"715 Florida Ave NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.4,447,$$,82,38.91677,-77.02255,+12025251257,CwYs9PmRCK9wFR9dQV4-hw,Not Started,
LOG-021,Baker’s Daughter,"1201 K St NW, Washington, DC, DC, 20005",Coffee,Logan Circle,3.4,82,,82,38.90292,-77.02855,+12027580827,HrE7V7uCvrV2Swj6OYu8tw,Not Started,
LOG-022,Dacha Beer Garden,"1600 7th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.1,505,$$,82,38.91134387229278,-77.02214215768534,+12023509888,B3r0WIreZsZvvfsav4yUBQ,Not Started,
COLH-010,RedRocks Columbia Heights,"1036 Park Rd NW, Washington, DC, DC, 20010",Bar,Columbia Heights,3.7,594,$$,82,38.93169,-77.02804,+12025061402,xbpKt-oMCx5DuJuv0At1Ng,Not Started,
PETW-003,Lulabelle's Sweet Shop,"847 Upshur St NW, Washington, DC, DC, 20011",Coffee,Petworth,4.6,71,$$,82,38.942126,-77.0247825,+12028045800,LD5e5PF3Ac2bHNvqgwfCoQ,Not Started,
HST-022,Solid State Books,"600 H St NE, Washington, DC, DC, 20002",Bar,H Street NE,4.7,80,$$,82,38.9003365874488,-76.99679710468791,+12028974201,i3455e8UeKr5GwEzYPJvIA,Not Started,
HST-023,Angelika Pop-Up at Union Market,"550 Penn Street NE, Washington, DC, DC, 20002",Bar,H Street NE,3.9,131,$,82,38.9100542196086,-76.9963973547133,+15715123311,Dlh1BJZ2GYM7HsBULKlE4g,Not Started,
HST-024,Unido Panama Coffee Roasters,"1280 4th St NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.1,74,$$,82,38.908986,-76.999617,,EDcqUYaIOksw0Obyz0Fz6w,Not Started,
CAPH-015,Sonoma Restaurant and Wine Bar,"223 Pennsylvania Ave SE, Washington, DC, DC, 20003",Wine Bar,Capitol Hill / Barracks Row,3.5,488,$$$,82,38.88698597900622,-77.0026635,+12025448088,PLsmfWUaCvdXmWWiD_yhzg,Not Started,
CAPH-016,DC-Donuts,"225 7th St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,4.4,85,$,82,38.88642,-76.99647,,6johS-EZa1gx2W0uWpy3Tg,Not Started,
CAPH-017,Cafe Phillips,"50 F St NW, Washington, DC, DC, 20001",Coffee,Capitol Hill / Barracks Row,2.8,73,$$,82,38.89710797169224,-77.01037158547888,+12023476676,5ZywiPOWkfO7Hrv9_jDZsw,Not Started,
NAVY-002,Station 4,"1101 4th St SW, Washington, DC, DC, 20024",Bar,Navy Yard / The Wharf,3.4,1331,$$,82,38.87732602117882,-77.01804611386905,+12024880987,U7jwUu3oJsqQNeRYwpDSvA,Not Started,
NAVY-003,Manna,"400 4th St SW, Washington, DC, DC, 20024",Coffee,Navy Yard / The Wharf,3.2,86,$$,82,38.88474,-77.016801,+12026021606,AKSMiflMFMMLk8hkGVCdHA,Not Started,
NAVY-004,Grounded,"1913 Martin Luther King Jr Ave SE, Washington, DC, DC, 20020",Cafe,Navy Yard / The Wharf,4.9,122,$,82,38.86714139653188,-76.98891818220386,+18446841211,8n8_4fPITWiq4o3kHcuHJA,Not Started,
NAVY-005,Atrium Cafe,"400 Virginia Ave Sw, Washington, DC, DC, 20024",Cafe,Navy Yard / The Wharf,3.8,114,$,82,38.8842769,-77.018194,+12028637590,hJ6YBH_fmwMX2v8O2ZfPbQ,Not Started,
PENN-027,Daikaya Ramen Shop,"705 6th St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,4.1,3754,$$,82,38.89863630731707,-77.01972529711647,+12025891600,LofSIdn9SeuHs09WU1IdGw,Not Started,
PENN-028,Old Ebbitt Grill,"675 15th St NW, Washington, DC, DC, 20005",Bar,Penn Quarter / Chinatown,4.2,11565,$$,82,38.897954,-77.033194,+12023474800,iyBbcXtQSBfiwFQZwVBNaQ,Not Started,
PENN-029,City Tap House Penn Quarter,"901 9th St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,3.9,1905,$$,82,38.90104645534967,-77.02379934110401,+12022902252,y_K6LdyE6unzkE_hMi1mfQ,Not Started,
PENN-030,Clyde's of Gallery Place,"707 7th St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,3.6,1700,$$,82,38.89882369251372,-77.02172898081993,+12023493700,7ANR73f6X1FbbCNOd7eeLg,Not Started,
PENN-031,Seven Reasons,"931 H St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,4.2,564,$$$,82,38.89996921804753,-77.0249762,+12024178563,z-5DstNTtgOdQIyqmzMXWg,Not Started,
PENN-032,barmini,"501 9th St NW, Washington, DC, DC, 20004",Bar,Penn Quarter / Chinatown,4.6,545,$$$$,82,38.8962604,-77.0238351,+12023934451,8H9pukTvR5scw_0aSYfS7w,Not Started,
PENN-033,Piccolina,"963 Palmer Alley NW, Washington, DC, DC, 20001",Cafe,Penn Quarter / Chinatown,3.9,134,,82,38.90037650731947,-77.02538197253803,+12028045713,fvV90u91QtIox7DhQI_d8w,Not Started,
GTWN-021,Clyde's of Georgetown,"3236 M St NW, Washington, DC, DC, 20007",Bar,Georgetown,3.9,1639,$$,82,38.90505104611061,-77.0640691,+12023339180,IMUlQlXTqgsWTUZLifuRZQ,Not Started,
GTWN-022,Fiola Mare,"3050 K St NW, Washington, DC, DC, 20007",Bar,Georgetown,4.1,1594,$$$$,82,38.901628831044,-77.0609554767212,+12025251402,4flZECEzjCfnQJqDvjHLIg,Not Started,
GTWN-023,Mele Bistro,"1723 Wilson Blvd, Arlington, VA, 22209",Bar,Georgetown,4.0,577,$$$,82,38.89419,-77.07889,+17035225222,Qc09Y-P78XX6n8cyL3Kf6w,Not Started,
GTWN-024,Guajillo Mexican Cuisine,"1727 Wilson Blvd, Arlington, VA, 22209",Bar,Georgetown,3.7,641,$$,82,38.8942326,-77.0791247,+17038070840,hPCBRWDKZSn8OFOJBwRgPQ,Not Started,
GTWN-025,Billy Hicks,"3277 M St NW, Washington, DC, DC, 20007",Coffee,Georgetown,3.8,84,,82,38.9053016170736,-77.0653851,+12027925757,gwq-QIb-gxNRVAVRuRhLAQ,Not Started,
GTWN-026,Gong Cha,"1650 Wilson Blvd, Arlington, VA, 22209",Coffee,Georgetown,4.0,81,,82,38.894035893621286,-77.07778531517343,+15712577918,r4RB8cEm7Ia4ArwNt74BsQ,Not Started,
GLOV-003,Barcelona Wine Bar Cathedral Heights,"3310 Wisconsin Ave NW, Washington, DC, DC, 20016",Wine Bar,Glover Park / Cathedral,4.1,446,$$$,82,38.93394,-77.07271,+12028004100,AYcKqLyT5wmDZ3CeKGcGZw,Not Started,
DUP-073,Madhatter,"1319 Connecticut Ave NW, Washington, DC, DC, 20036",Bar,Dupont Circle,3.2,1228,$$,81,38.907816,-77.042273,+12028331495,uIpjG4S3hXPIjAiN_FyDUQ,Not Started,
DUP-074,Dauphine’s,"1100 15th St NW, Washington, DC, DC, 20005",Bar,Dupont Circle,4.0,493,$$$,81,38.904461485588264,-77.03477124491688,+12027583785,H3nudsB6hHMqBhc_N6ki0A,Not Started,
DUP-075,Bar Charley,"1825 18th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.8,509,$$,81,38.9150879,-77.0415091,+12026272183,e4Bmfy3Ndwguqt-I3KkJyw,Not Started,
DUP-076,Sauf Haus Bier Hall & Garten,"1216 18th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.5,386,$$,81,38.9063416,-77.0420532,+12028449064,4Q8_zfk_QRu1mTcbkO2y1Q,Not Started,
DUP-077,Emissary Coffeehouse,"1726 20th St NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,4.0,64,,81,38.913684,-77.045085,+12027485655,VULe5yDqaGSxlq5ObB1mBg,Not Started,
DUP-078,South Block,"1418 14th St NW, Washington, DC, DC, 20005",Coffee,Dupont Circle,4.4,57,$$,81,38.909488,-77.03226,+17034658423,aH-g4HhTCI2N1a0BO70O6g,Not Started,
DUP-079,Garden District,"1801 14th St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.0,345,$$,81,38.91424,-77.03164,+12026952626,D61ROMXpzs2GQthLBIiJAQ,Not Started,
LOG-023,Ben's Next Door,"1211 U St NW, Washington, DC, DC, 20009",Bar,Logan Circle,3.6,1015,$$,81,38.917156781048455,-77.02868968514122,+12026678880,-XkoQgIL-wgHCkqRg9rhQQ,Not Started,
14TH-007,The Diner,"2453 18th St NW, Washington, DC, DC, 20009",Bar,14th Street Corridor,3.6,1189,$$,81,38.9218256,-77.0421914,+12022328800,KhQtUmA1DIpD1H1d2slV0Q,Not Started,
